-9.091288288731473, -9.813100704009777, 44, 356.1590909090911
-6.437246615818047, -7.074825174825186, 273, 16494.996336996315
-2.9898132377640643, -3.7516023624220267, 305, 24216.45901639351
0.6799766946210397, -0.4682092895481844, 239, 11529.589958158986
4.208300633739228, 2.448530135664676, 171, 5512.233918128653
7.8100254084050285, 4.944756204015455, 162, 4667.123456790118
11.249378016619392, 6.628466935363491, 203, 7887.497536945807
14.928269766631821, 7.728778203490847, 174, 5676.597701149419
18.425227367661577, 8.253822434875069, 190, 7024.431578947369
21.917174428012565, 8.47973180747747, 173, 5455.722543352597
25.697551688762623, 8.629078984287318, 192, 7354.822916666663
29.23743899874553, 8.696632996633, 199, 7739.909547738677
32.8143156813792, 8.763057381575898, 189, 6826.656084656114
36.47436952366077, 8.775288972196186, 194, 7400.994845360831
39.77386561609122, 8.73131313131313, 164, 5049.609756097546
