-13.931426495246269, -0.6156613193648717, , 
-13.431766542239874, -0.6155958753362497, , 
-12.899552397382761, -0.6156864831535046, , 
-12.369950875948572, -0.6153331817936648, , 
-11.824785761074605, -0.615455099716125, , 
-11.26969224671946, -0.6153363483992335, , 
-10.708451831053571, -0.61517042374978, , 
-10.140581134330803, -0.6149153080756979, , 
-9.599854888445494, -0.6147540379084003, , 
-9.07539183821543, -0.6133514376323581, , 
-8.514676349407893, -0.6670075547446426, , 
-7.957386630176493, -0.744553797278861, , 
-7.387318063261134, -0.8248273191746929, , 
-6.852481378325717, -0.8995740836344868, , 
-6.291545268002903, -0.9782435789881274, , 
-5.738214446862253, -1.0562670288463836, , 
-5.1904029976380635, -1.1336994784097651, , 
-4.761813584159924, -1.1926887753715731, , 
