-9.685781653111201, -9.962493623099697, 33, 436.30303030303
-6.455873671782765, -6.5385827976736834, 44, 728.8636363636363
-2.9083477122981805, -2.8177530017152606, 53, 1076.9433962264147
0.6732196149809759, 0.6808284868890908, 66, 1312.4848484848471
4.176467051467046, 4.418095238095233, 105, 2462.7619047619073
7.87273242630387, 7.6449691722419, 154, 5418.370129870133
11.484534925668633, 10.817229138934565, 258, 11373.461240310098
14.954163572787458, 13.601306034938322, 223, 8903.730941704032
18.567007284988847, 15.80330904675166, 183, 5573.092896174863
22.14486345502388, 17.508725400169244, 187, 6123.5614973262145
25.666311221458272, 18.396462665874438, 170, 4951.999999999999
29.32386449122231, 18.796934590773475, 211, 7505.677725118482
32.826930014430026, 19.00168350168352, 206, 7178.3300970873825
36.348742885201226, 19.15751028806583, 216, 8125.791666666681
39.773830414720244, 19.186100173105814, 177, 5741.344632768378
