-9.761566558441562, -9.930639730639733, 1, 0
-6.46083854417188, -6.542330714552939, 9, 42.44444444444444
-2.8756764069264094, -2.810841750841753, 10, 46.2
0.6558140933140884, 0.6827908716797637, 9, 34.8888888888889
4.266883116883115, 4.162457912457924, 25, 155.84
7.826783459595962, 7.785673400673403, 40, 290.75000000000017
11.42527468003011, 11.391127214170691, 115, 2222.7826086956566
15.014967935335939, 14.881315695021279, 197, 7434.690355329955
18.658010717086057, 18.183154221053766, 219, 9230.264840182652
22.14535374203343, 21.150413860830533, 192, 7072.473958333327
25.662232913209472, 23.915070847362514, 192, 7582.864583333349
29.26186979120652, 26.03634645777503, 196, 7535.117346938774
32.80223464806795, 27.41527422371867, 225, 10356.17777777779
36.52212370962372, 28.24081556303778, 234, 10950.598290598324
39.773051384379485, 28.61820286195286, 128, 3499.750000000003
