-6.45844606782107, -6.519023569023567, 1, 0
-2.8690927128427166, -2.816049382716052, 3, 2.666666666666667
0.7612959956709915, 0.6638047138047156, 1, 0
4.31022276334776, 4.242255892255891, 10, 16.1
7.8654852092352066, 7.916296296296295, 5, 11.2
11.448203334364045, 11.466017316017314, 7, 29.714285714285715
15.009818149022692, 15.013299663299666, 11, 75.63636363636361
18.55464821373912, 18.415105601469232, 66, 1288.8030303030332
22.176076238576236, 22.249547057880385, 168, 6461.613095238108
25.672114453760017, 25.502304337325434, 237, 9819.375527426171
29.191524865226157, 28.88947920766103, 231, 9953.670995671013
32.760493633987586, 31.976056414209033, 249, 11679.630522088344
36.29040566540567, 34.84045560712227, 222, 9643.801801801797
39.84810022493845, 37.1725935828877, 136, 3830.6985294117603
-9.843750000000002, -9.850000000000001, , 
