-13.965253077705661, -0.20828769275661602, , 
-13.442371732795795, -0.2066507277632521, , 
-12.914693209467279, -0.20494543641963225, , 
-12.353418778754348, -0.2046342360100749, , 
-11.822373700729406, -0.20283514025124783, , 
-11.241147176357682, -0.20133506103038668, , 
-10.701653480400907, -0.20066347927854916, , 
-10.153029203700346, -0.19929530201342271, , 
-9.592906585257555, -0.19747200854051955, , 
-9.050324416481866, -0.19786854464003195, , 
-8.4700872318322, -0.2559262427627284, , 
-7.974252035296253, -0.33012162531507216, , 
-7.388320787230187, -0.41544493950753036, , 
-6.835765772636577, -0.4966108555873654, , 
-6.307137754706352, -0.5742513285088047, , 
-5.723757482314529, -0.6588668043366029, , 
-5.196807973606113, -0.7370513145206067, , 
-4.669497234357344, -0.8146318365874448, , 
-4.106335559799831, -0.896947219775881, , 
-3.5546881041045317, -0.9777718758420126, , 
-3.0671626804177112, -1.051579516680188, , 
