-13.949497924036772, -0.004195581048424102, , 
-13.448871731247765, -0.006822556149786191, , 
-12.90658443678578, -0.010920022371364635, , 
-12.338430592625222, -0.01453462644737813, , 
-11.795933163362365, -0.017752721169810692, , 
-11.250800826957445, -0.020166811953587327, , 
-10.699006222640797, -0.02176611285035296, , 
-10.12068822177883, -0.02461710548958873, , 
-9.549405949573735, -0.028596627086559967, , 
-9.040806956285145, -0.026821975563586398, , 
-8.47978999398551, -0.07585556883949679, , 
-7.932221891114508, -0.1437845711335644, , 
-7.352283699908215, -0.21711322058372573, , 
-6.820594571785142, -0.28471191329267065, , 
-6.273329371591037, -0.35262123158564573, , 
-5.7638293398226885, -0.4181109826800863, , 
-5.198954694397942, -0.489976619633565, , 
-4.665283406055218, -0.5570610210646348, , 
-4.10079881354261, -0.6266891997241983, , 
-3.5493001883023343, -0.695606347503359, , 
-3.0522959335664464, -0.7588455132287498, , 
